name,log2FC,pvalue,Status
peak48420,-1.133600468,0.093801983,Stable
peak16615,-1.133228962,0.049760798,Loss
peak44594,-1.13310537,0.0523079,Stable
peak17493,-1.132745574,0.088616256,Stable
peak74760,-1.132519737,0.192421702,Stable
peak9525,-1.132237968,0.073697015,Stable
peak40539,-1.132078429,0.075148162,Stable
peak53269,-1.132016209,0.101180257,Stable
peak28203,-1.131560773,0.139440616,Stable
peak2028,-1.13130256,0.105487576,Stable
peak40180,-1.130948392,0.001677198,Loss
peak4380,-1.130938258,0.013693838,Loss
peak1240,-1.130803273,0.094715149,Stable
peak73760,-1.130749144,0.050423924,Stable
peak48816,-1.130690669,0.000823933,Loss
peak19350,-1.130545695,0.055173772,Stable
peak32929,-1.130019836,0.081241686,Stable
peak63112,-1.129916731,0.050376476,Stable
peak24021,-1.129869864,0.042881501,Loss
peak5496,-1.129248868,0.048134244,Loss
peak25839,-1.12874319,0.051627101,Stable
peak71846,-1.128633923,0.030473533,Loss
peak20128,-1.128202191,0.04129576,Loss
peak27109,-1.127856959,0.012181058,Loss
peak202,-1.127664602,0.102818423,Stable
peak63501,-1.127006223,0.04978585,Loss
peak31720,-1.126435063,0.090417919,Stable
peak20466,-1.12610196,0.075115951,Stable
peak19197,-1.125633454,0.061855952,Stable
peak42842,-1.125347582,0.060764863,Stable
peak34714,-1.125326726,0.151451363,Stable
peak41689,-1.125032569,0.02897047,Loss
peak46709,-1.125009521,0.008425168,Loss
peak56664,-1.124860095,0.081457861,Stable
peak75401,-1.124796452,0.078486555,Stable
peak75365,-1.124645945,0.083158381,Stable
peak68596,-1.124461924,0.091969078,Stable
peak8370,-1.124379699,0.008469793,Loss
peak32830,-1.124188817,0.026038151,Loss
peak50243,-1.123587622,0.011877666,Loss
peak46849,-1.123562511,0.003826502,Loss
peak5465,-1.123292884,0.018978011,Loss
peak31687,-1.122988296,0.030329034,Loss
peak3314,-1.122687657,0.089899416,Stable
peak53006,-1.122490473,0.049013207,Loss
peak25139,-1.121953678,0.010680344,Loss
peak36774,-1.121949229,0.04759986,Loss
peak48113,-1.121726817,0.080473049,Stable
peak53374,-1.121589666,0.016015799,Loss
peak20926,-1.121046526,0.107492242,Stable
peak52724,-1.120880354,0.064273693,Stable
peak70098,-1.120690444,0.027029499,Loss
peak14982,-1.120578696,0.052655362,Stable
peak9668,-1.120263787,0.048985393,Loss
peak18007,-1.119924904,0.014339705,Loss
peak36552,-1.119784144,0.207947767,Stable
peak2359,-1.118825182,0.071182415,Stable
peak58546,-1.118549705,0.004996731,Loss
peak36736,-1.118377542,0.01541178,Loss
peak46462,-1.118361441,0.010012232,Loss
peak26151,-1.117685628,0.015410182,Loss
peak53697,-1.117194516,0.062691574,Stable
peak38894,-1.117111214,0.086223608,Stable
peak65697,-1.116851013,0.071888066,Stable
peak40708,-1.116395278,0.010038686,Loss
peak22720,-1.116170612,0.094649212,Stable
peak39085,-1.115597691,0.010617015,Loss
peak70968,-1.115287544,0.024790475,Loss
peak55831,-1.1148246,0.061238961,Stable
peak13902,-1.114799268,0.015480363,Loss
peak45146,-1.114602718,0.122159746,Stable
peak3008,-1.114317123,0.006867363,Loss
peak66981,-1.113928018,0.055153019,Stable
peak74204,-1.113922986,0.093176755,Stable
peak72442,-1.113809907,0.078181432,Stable
peak32944,-1.113392954,0.285387461,Stable
peak21259,-1.113244809,0.011277027,Loss
peak8963,-1.113117892,0.077235576,Stable
peak52584,-1.112500335,0.050374272,Stable
peak66219,-1.111652582,0.097482835,Stable
peak75391,-1.111430814,0.083452545,Stable
peak51462,-1.11083596,0.012872247,Loss
peak41429,-1.110818911,0.032590766,Loss
peak69404,-1.110141536,0.012746852,Loss
peak21947,-1.110080205,0.032031953,Loss
peak74833,-1.110080074,0.047651846,Loss
peak4923,-1.110042013,0.127600485,Stable
peak39490,-1.109801656,0.10774616,Stable
peak3485,-1.10964112,0.086436171,Stable
peak3841,-1.109580277,0.002856023,Loss
peak29971,-1.109520419,0.014152048,Loss
peak14997,-1.109480261,0.035822598,Loss
peak36034,-1.108903294,0.004586238,Loss
peak1196,-1.1088239,0.006908819,Loss
peak1820,-1.108754117,0.067903456,Stable
peak58230,-1.108395359,0.0255192,Loss
peak57111,-1.108350576,0.014465362,Loss
peak38641,-1.108182435,0.00669657,Loss
peak53061,-1.108021059,0.065885514,Stable
peak61005,-1.108010462,0.014482771,Loss
peak51142,-1.107973805,0.073426931,Stable
peak59365,-1.107973805,0.073426931,Stable
peak35826,-1.107949965,0.004447694,Loss
peak41109,-1.107920815,0.059696181,Stable
peak58470,-1.106406988,0.052720897,Stable
peak48520,-1.106325718,0.024451255,Loss
peak62265,-1.106294201,0.04594857,Loss
peak14886,-1.106094404,0.035994355,Loss
peak30991,-1.105938283,0.088802719,Stable
peak63149,-1.10591081,0.006063376,Loss
peak62908,-1.105301164,0.039235835,Loss
peak30717,-1.105068787,0.082309387,Stable
peak44409,-1.104955901,0.012976869,Loss
peak28942,-1.104918632,0.018994357,Loss
peak66150,-1.104633563,0.024434575,Loss
peak42781,-1.104620487,0.046644657,Loss
peak8813,-1.104520254,0.098378985,Stable
peak24743,-1.10445052,0.024808498,Loss
peak70303,-1.104333814,0.011694606,Loss
peak73773,-1.104333814,0.011694606,Loss
peak55378,-1.104333776,0.049796917,Loss
peak45585,-1.103665204,0.006347517,Loss
peak58059,-1.103163925,0.062019762,Stable
peak15973,-1.103012823,0.073508372,Stable
peak73165,-1.102846481,0.019361264,Loss
peak44561,-1.102604795,0.007955305,Loss
peak65597,-1.102495645,0.032951748,Loss
peak52818,-1.102246906,0.032047112,Loss
peak39112,-1.101668515,0.090369326,Stable
peak74201,-1.101516946,0.096514807,Stable
peak18158,-1.101391195,0.019955679,Loss
peak43771,-1.101125512,0.067700332,Stable
peak8669,-1.100660366,0.058659081,Stable
peak3774,-1.100589416,0.061119476,Stable
peak74570,-1.100535657,0.009609908,Loss
peak49926,-1.100485158,0.075735252,Stable
peak55529,-1.100269603,0.033691347,Loss
peak74467,-1.100134547,0.092788133,Stable
peak58234,-1.100048499,0.1170142,Stable
peak14297,-1.099620569,0.103144575,Stable
peak69290,-1.099472472,0.013803469,Loss
peak10419,-1.099466417,0.003677153,Loss
peak45127,-1.099422793,0.079515514,Stable
peak24735,-1.099257717,0.078118699,Stable
peak27735,-1.099096893,0.116893136,Stable
peak66186,-1.098950046,0.076932622,Stable
peak13505,-1.098841285,0.061434161,Stable
peak30070,-1.098235043,0.121679272,Stable
peak43776,-1.097967662,0.102457373,Stable
peak48594,-1.097293742,0.025613323,Loss
peak47307,-1.097172975,0.016152339,Loss
peak51398,-1.097085962,0.097459637,Stable
peak36508,-1.096681006,0.056758626,Stable
peak48496,-1.096282154,0.010331611,Loss
peak8720,-1.096268226,0.09070654,Stable
peak20272,-1.095941512,0.025687652,Loss
peak48714,-1.095869989,0.015364936,Loss
peak57129,-1.095516759,0.099678216,Stable
peak23167,-1.095454861,0.046722775,Loss
peak7059,-1.095442958,0.053561368,Stable
peak37795,-1.094575418,0.015302135,Loss
peak2951,-1.094562491,0.007587045,Loss
peak26030,-1.094182628,0.082001229,Stable
peak52857,-1.094029485,0.011605972,Loss
peak22752,-1.093566427,0.006109676,Loss
peak33809,-1.093144488,0.025344392,Loss
peak37162,-1.092855857,0.115129557,Stable
peak20079,-1.092563744,0.004449619,Loss
peak39081,-1.092454562,0.066316138,Stable
peak46620,-1.092195621,0.009956257,Loss
peak8069,-1.091626925,0.109981859,Stable
peak5182,-1.091448534,0.05612459,Stable
peak3791,-1.091284732,0.036394775,Loss
peak52559,-1.091101084,0.046134121,Loss
peak59001,-1.090869947,0.126998504,Stable
peak25399,-1.090653171,0.027099171,Loss
peak26424,-1.09045288,0.056588684,Stable
peak26245,-1.090103693,0.020074173,Loss
peak36855,-1.08978619,0.006098619,Loss
peak10255,-1.089488716,0.013528682,Loss
peak12800,-1.089404074,0.009438591,Loss
peak32358,-1.089390461,0.093259641,Stable
peak28117,-1.089251987,0.06108847,Stable
peak43078,-1.089199017,0.081225709,Stable
peak18247,-1.088553834,0.003561828,Loss
peak68898,-1.088394361,0.044815495,Loss
peak20282,-1.087643228,0.039267147,Loss
peak37380,-1.08760618,0.075078426,Stable
peak58047,-1.08760618,0.075078426,Stable
peak18121,-1.087507495,0.155481646,Stable
peak42793,-1.086798887,0.006265016,Loss
peak15404,-1.086494227,0.064790926,Stable
peak53106,-1.086494227,0.064790926,Stable
peak926,-1.086225173,0.050614978,Stable
peak16842,-1.086154712,0.095795125,Stable
peak7644,-1.085317133,0.064227334,Stable
peak64092,-1.084954648,0.094206616,Stable
peak26587,-1.084576852,0.108762739,Stable
peak23163,-1.08447683,0.075188241,Stable
peak70897,-1.08447683,0.075188241,Stable
peak47738,-1.08420885,0.069124032,Stable
peak73072,-1.084154491,0.079494055,Stable
peak5620,-1.084071616,0.084793105,Stable
peak71660,-1.084007066,0.003038679,Loss
peak10080,-1.08381208,0.021722451,Loss
peak45611,-1.08352304,0.039192715,Loss
peak44838,-1.083254448,0.098858484,Stable
peak44330,-1.083012952,0.044384489,Loss
peak33607,-1.08297082,0.012299604,Loss
peak46048,-1.082875412,0.075585449,Stable
peak56232,-1.082707252,0.059507355,Stable
peak46735,-1.082667127,0.068752345,Stable
peak2534,-1.082602471,0.058253685,Stable
peak61975,-1.082599777,0.025466237,Loss
peak70800,-1.082251279,0.120790057,Stable
peak19950,-1.081785446,0.092746359,Stable
peak4619,-1.08104804,0.201687212,Stable
peak37576,-1.080982657,0.016294826,Loss
peak67969,-1.080848852,0.007802531,Loss
peak8690,-1.080659139,0.069000453,Stable
peak56027,-1.080659139,0.069000453,Stable
peak10359,-1.080544481,0.016927012,Loss
peak55473,-1.080388887,0.030441072,Loss
peak62490,-1.080381016,0.001100795,Loss
peak3019,-1.080118447,0.0921729,Stable
peak56654,-1.079975098,0.007321907,Loss
peak11344,-1.079925459,0.0676421,Stable
peak53306,-1.079678306,0.007017207,Loss
peak68725,-1.079586125,0.005448541,Loss
peak44303,-1.079149942,0.068115592,Stable
peak37866,-1.078794392,0.058681315,Stable
peak57237,-1.078746037,0.002541069,Loss
peak12787,-1.078665213,0.034349465,Loss
peak3864,-1.078637677,0.134565966,Stable
peak11430,-1.078436335,0.109262535,Stable
peak37284,-1.078401449,0.019415322,Loss
peak46183,-1.078383808,0.079271723,Stable
peak32628,-1.078224482,0.055659719,Stable
peak51764,-1.078101804,0.078405402,Stable
peak46304,-1.077697071,0.071486912,Stable
peak75015,-1.07758517,0.038227349,Loss
peak1817,-1.077445756,0.0437845,Loss
peak73752,-1.07687711,0.058447653,Stable
peak36731,-1.076846351,0.065656504,Stable
peak17275,-1.076750107,0.016424091,Loss
peak61550,-1.076430861,0.046820912,Loss
peak60128,-1.07640805,0.019027541,Loss
peak40550,-1.076101043,0.098476106,Stable
peak10888,-1.075961485,0.074220331,Stable
peak27362,-1.075280397,0.040125097,Loss
peak6051,-1.07526068,0.069700271,Stable
peak51759,-1.075225474,0.081409199,Stable
peak28113,-1.075150081,0.062135306,Stable
peak35575,-1.074841826,0.037444184,Loss
peak69115,-1.074528328,0.106479328,Stable
peak2957,-1.074499694,0.060924041,Stable
peak33721,-1.074466376,0.065078367,Stable
peak63974,-1.074376729,0.00697755,Loss
peak21642,-1.074260305,0.100887811,Stable
peak33776,-1.074181235,0.111241894,Stable
peak72453,-1.073907972,0.076213295,Stable
peak29888,-1.073797135,0.006271033,Loss
peak41575,-1.073623613,0.184297217,Stable
peak30746,-1.073612765,0.034820084,Loss
peak48776,-1.073544361,0.032324472,Loss
peak33652,-1.073462849,0.008719604,Loss
peak6432,-1.073421815,0.081414982,Stable
peak47117,-1.073093816,0.009271828,Loss
peak71824,-1.073022236,0.006211236,Loss
peak21815,-1.072984679,0.039219638,Loss
peak3579,-1.072766437,0.132061838,Stable
peak55528,-1.072766174,0.02261102,Loss
peak511,-1.072547366,0.042134617,Loss
peak32177,-1.072320533,0.031844828,Loss
peak51938,-1.072297268,0.045684431,Loss
peak73194,-1.072058107,0.070870243,Stable
peak59225,-1.071903772,0.047232653,Loss
peak70465,-1.071792064,0.058864832,Stable
peak41536,-1.071441675,0.045897161,Loss
peak26655,-1.071404907,0.076272858,Stable
peak38414,-1.071083045,0.200885056,Stable
peak66283,-1.071057333,0.066348538,Stable
peak27885,-1.071042603,0.075673524,Stable
peak39107,-1.070519033,0.103936457,Stable
peak62776,-1.070492166,0.067015099,Stable
peak19803,-1.070004173,0.046780563,Loss
peak67467,-1.069999168,0.146126087,Stable
peak4931,-1.069880162,0.066525177,Stable
peak5428,-1.069749981,0.10573698,Stable
peak24341,-1.06952724,0.037832934,Loss
peak21460,-1.069513765,0.137166643,Stable
peak45736,-1.069495073,0.042022753,Loss
peak15805,-1.069418846,0.047069933,Loss
peak69107,-1.069274234,0.104755115,Stable
peak9401,-1.0691059,0.009716259,Loss
peak39893,-1.068872631,0.000940092,Loss
peak10148,-1.068780142,0.024583073,Loss
peak72220,-1.068780142,0.024583073,Loss
peak5862,-1.068488491,0.129833898,Stable
peak63782,-1.068472899,0.041037615,Loss
peak67285,-1.068161723,0.052361664,Stable
peak14731,-1.068159797,0.042073245,Loss
peak24342,-1.068100821,0.011623448,Loss
peak17722,-1.067687043,0.107459085,Stable
peak42989,-1.067566007,0.10155514,Stable
peak7165,-1.067269743,0.071116395,Stable
peak5192,-1.067260022,0.101976015,Stable
peak56462,-1.067260022,0.101976015,Stable
peak16070,-1.067230388,0.116269122,Stable
peak59199,-1.06696902,0.102712253,Stable
peak37583,-1.066773118,0.070157718,Stable
peak30650,-1.066772425,0.009453217,Loss
peak11929,-1.066764853,0.119314973,Stable
peak233,-1.066664985,0.074499488,Stable
peak17554,-1.066651378,0.093512884,Stable
peak8454,-1.066610723,0.11234749,Stable
peak62502,-1.066511465,0.023731814,Loss
peak38781,-1.066056557,0.108979484,Stable
peak3087,-1.066019718,0.046328557,Loss
peak34147,-1.065861606,0.087403439,Stable
peak11692,-1.06579856,0.017645513,Loss
peak14060,-1.06558991,0.098645864,Stable
peak26886,-1.065429534,0.13468848,Stable
peak17287,-1.065314477,0.024868524,Loss
peak73507,-1.064893134,0.059114282,Stable
peak74603,-1.064889185,0.031244546,Loss
peak47232,-1.064817174,0.111545564,Stable
peak71751,-1.064817174,0.111545564,Stable
peak14134,-1.064761144,0.034686721,Loss
peak13861,-1.064735431,0.016492262,Loss
peak35534,-1.064563345,0.038318049,Loss
peak22633,-1.064481745,0.042076601,Loss
peak27141,-1.064354181,0.014149957,Loss
peak71833,-1.06421574,0.01920659,Loss
peak74008,-1.064192705,0.015597284,Loss
peak52742,-1.064135218,0.006187148,Loss
peak12376,-1.063709484,0.016264016,Loss
peak9375,-1.06366868,0.105395211,Stable
peak72419,-1.06366868,0.105395211,Stable
peak22326,-1.063533723,0.06522297,Stable
peak31052,-1.063452349,0.109020913,Stable
peak51521,-1.063273745,0.014723528,Loss
peak43522,-1.06315489,0.005290007,Loss
peak3842,-1.063099413,0.110475114,Stable
peak60879,-1.062765411,0.101148853,Stable
peak60767,-1.06224271,0.067791912,Stable
peak4978,-1.062096303,0.093206086,Stable
peak43751,-1.062004051,0.06863023,Stable
peak15565,-1.061908081,0.071825665,Stable
peak17391,-1.061902753,0.116194588,Stable
peak34264,-1.061846012,0.007773674,Loss
peak10939,-1.061660771,0.059427208,Stable
peak23969,-1.06137011,0.083653429,Stable
peak42966,-1.061109206,0.058294873,Stable
peak27811,-1.060742735,0.085175148,Stable
peak28403,-1.060733561,0.093571306,Stable
peak69659,-1.060635291,0.108219818,Stable
peak46498,-1.06056736,0.0410744,Loss
peak74286,-1.06032569,0.050012351,Stable
peak10990,-1.060270048,0.151652593,Stable
peak58727,-1.060251176,0.048770816,Loss
peak64716,-1.060196525,0.107331878,Stable
peak64214,-1.060117589,0.090438521,Stable
peak72823,-1.0599091,0.200860474,Stable
peak3949,-1.059257775,0.047448237,Loss
peak28700,-1.059183269,0.097259023,Stable
peak39019,-1.059168157,0.046030759,Loss
peak62292,-1.059108965,0.028702422,Loss
peak58305,-1.058951902,0.072418787,Stable
peak39290,-1.058931438,0.209734882,Stable
peak40893,-1.058872871,0.041594307,Loss
peak47655,-1.058716239,0.045879883,Loss
peak17136,-1.058674769,0.096011568,Stable
peak52618,-1.057930428,0.072975247,Stable
peak52241,-1.057805544,0.033081622,Loss
peak74881,-1.057654098,0.081958565,Stable
peak11875,-1.057463937,0.189432866,Stable
peak56998,-1.057381801,0.052064067,Stable
peak27469,-1.057057204,0.142342718,Stable
peak61018,-1.056774135,0.037100482,Loss
peak74711,-1.056712349,0.033563198,Loss
peak1034,-1.056445057,0.088536459,Stable
peak59018,-1.056047242,0.025670512,Loss
peak61084,-1.056047242,0.025670512,Loss
peak43440,-1.055913163,0.099698512,Stable
peak17233,-1.05589587,0.030746632,Loss
peak45689,-1.055868347,0.031038927,Loss
peak11308,-1.055770161,0.013652516,Loss
peak62018,-1.055742835,0.096830327,Stable
peak24621,-1.055506219,0.094702127,Stable
peak62743,-1.055068895,0.010512459,Loss
peak58717,-1.054731584,0.032248199,Loss
peak53252,-1.054651276,0.115169567,Stable
peak25235,-1.054569727,0.088393548,Stable
peak40397,-1.054361602,0.00321444,Loss
peak40244,-1.053818999,0.122666658,Stable
peak22380,-1.053414526,0.067848023,Stable
peak31338,-1.053373008,0.061642779,Stable
peak42712,-1.053360439,0.089783787,Stable
peak46483,-1.053254222,0.063961814,Stable
peak13582,-1.053154362,0.073623379,Stable
peak41517,-1.052996101,0.134547631,Stable
peak42934,-1.052876663,0.061043675,Stable
peak28453,-1.052777791,0.10665582,Stable
peak31175,-1.052728227,0.077010818,Stable
peak69416,-1.052712211,0.139839579,Stable
peak60631,-1.0526892,0.014489058,Loss
peak2663,-1.052592129,0.06895253,Stable
peak38888,-1.052245931,0.078998533,Stable
peak59260,-1.052199608,0.126369901,Stable
peak66713,-1.05217288,0.099652095,Stable
peak22817,-1.051799032,0.011220144,Loss
peak34662,-1.051735198,0.082160648,Stable
peak52440,-1.051662396,0.077761775,Stable
peak39896,-1.051542456,0.136592924,Stable
peak61101,-1.051310974,0.012577303,Loss
peak33872,-1.051222153,0.084391905,Stable
peak34542,-1.050985005,0.05581465,Stable
peak67235,-1.050715688,0.088528246,Stable
peak47816,-1.050666248,0.062179896,Stable
peak60566,-1.050660437,0.04978165,Loss
peak41721,-1.050638311,0.08977304,Stable
peak5753,-1.050490085,0.077911539,Stable
peak55701,-1.050314014,0.114723862,Stable
peak61086,-1.050288181,0.060043006,Stable
peak10684,-1.050046763,0.047052556,Loss
peak3049,-1.049999472,0.161986314,Stable
peak13540,-1.049971517,0.030753838,Loss
peak53,-1.049736337,0.06996697,Stable
peak29538,-1.049736337,0.06996697,Stable
peak8268,-1.049512473,0.068813346,Stable
peak74007,-1.049512473,0.068813346,Stable
peak36705,-1.049150211,0.021737819,Loss
peak8713,-1.048948619,0.144921506,Stable
peak70424,-1.04862255,0.079367146,Stable
peak51767,-1.048581783,0.028634101,Loss
peak14317,-1.048405981,0.101821684,Stable
peak28053,-1.048194707,0.055489135,Stable
peak35666,-1.047883086,0.081142431,Stable
peak8034,-1.047750451,0.183113559,Stable
peak6688,-1.047293175,0.075786381,Stable
peak21316,-1.046829759,0.07187284,Stable
peak36695,-1.046528905,0.021322074,Loss
peak40193,-1.046370225,0.013760685,Loss
peak47305,-1.046348308,0.09850711,Stable
peak5572,-1.046242656,0.058135675,Stable
peak45059,-1.046167416,0.13629369,Stable
peak31471,-1.045842143,0.064118712,Stable
peak9364,-1.045757248,0.083492424,Stable
peak35694,-1.045638749,0.098966565,Stable
peak61985,-1.045613925,0.336748993,Stable
peak32945,-1.045552768,0.02373732,Loss
peak66264,-1.04533804,0.011160669,Loss
peak20011,-1.045331202,0.010800259,Loss
